Average Reservoir Pressure (psi),Cumulative Gas (CO2) Injection (SCF),Cumulative Gas (CO2) Production (SCF),Gas Injection Rate (SCF/day),Water Injection Rate (bbl/day),Cumulative Water Injection (bbl),Cumulative Water Production (bbl),Average Temperature (F),Gas-Oil Ratio SC (SCF/bbl),Water Cut (%),Cumulative Oil Production (bbl),Oil Recovery Factor (%),Cumulative CO2 Stored (SCF)
3507.062744,38868307968,1388397568,24330882,0,20475602,45783176,186,2511.461426,0.522919357,36565732,63.69940949,37479910400
3506.690674,39082102784,1391999616,24391942,0,20475602,45821772,186,2527.403809,0.522859275,36600952,63.76076508,37690103168
3505.897461,39839502336,1395783936,24432322,0,20475602,45958584,186,2552.869141,0.522707224,36725876,63.97839356,38443718400
3505.68335,40232706048,1405259648,24575282,0,20475602,46029368,186,2560.536377,0.523236334,36790372,64.09074402,38827446400
3504.471191,40232706048,1410019968,0,13065.14844,20671580,46095916,186,2557.366699,0.524774075,36850640,64.19573212,38822686080
3504.436768,40232706048,1421951616,0,13042.76074,20711148,46109388,186,2553.217041,0.525235116,36862816,64.21694946,38810754432
3504.369385,40232706048,1423720704,0,13030.8877,20809976,46143112,186,2550.645752,0.525642335,36893248,64.2699585,38808985344
3504.298584,40232706048,1428138112,0,13027.68848,21036426,46220656,186,2550.235352,0.526627719,36962952,64.39138794,38804567936
3504.357666,40232706048,1429240960,0,13046.10547,21134272,46254180,186,2548.713135,0.527415216,36992992,64.44371796,38803465088
3504.605713,40232706048,1429773312,0,13089.45313,21379698,46338252,186,2548.011719,0.528209805,37068080,64.57453156,38802932736
3504.634277,40232706048,1430252032,0,13111.48633,21441978,46359572,186,2548.811768,0.528591633,37087096,64.60765839,38802454016
3504.692627,40232706048,1430453120,0,13146.00977,21598086,46412980,186,2549.916992,0.529091537,37134632,64.69046021,38802252928
3504.908936,40232706048,1430675072,0,13170.51367,21652416,46431552,186,2550.843018,0.52933234,37151144,64.71923065,38802030976
3503.915527,40258174976,1431230592,24696156,0,21652416,46436196,186,2551.008057,0.529555202,37155268,64.72640991,38826944384
3503.332275,40274358272,1432622720,24678980,0,21652416,46439148,186,2551.088379,0.52977705,37157892,64.73097992,38841735552
3502.851074,40291348480,1436114176,24670150,0,21652416,46442252,186,2551.022705,0.530075014,37160640,64.73577118,38855234304
3503.876465,40309293056,1442770944,24821694,0,21652416,46445508,186,2550.556152,0.530277252,37163528,64.74079895,38866522112
3505.165772,40318955520,1459646080,25013510,0,21652416,46447252,186,2550.123779,0.530309141,37165068,64.7434845,38859309440
3505.265381,40342884352,1475376896,24772902,0,21652416,46451604,186,2549.411865,0.530147791,37168928,64.75021362,38867507456
3505.405518,40402706432,1510046080,24769814,0,21652416,46462492,186,2549.494629,0.52987951,37178588,64.76703644,38892660352
3505.577393,40552239104,1522424704,24769814,0,21652416,46489720,186,2551.418945,0.529661953,37202768,64.80915833,39029814400
3505.687988,40579411968,1544887296,24768246,0,21652416,46494672,186,2552.755615,0.529571712,37207164,64.81681824,39034524672
3505.796143,40647340032,1549000320,24763356,0,21652416,46507048,186,2555.458008,0.52944696,37218164,64.83597565,39098339712
3505.949707,40817115136,1559283328,24758596,0,21652416,46538008,186,2558.632568,0.529338777,37245692,64.88393402,39257831808
3506.048096,41241567232,1576333952,24758996,0,21652416,46615484,186,2572.089356,0.528786898,37314736,65.00421143,39665233280
3506.07666,41316622336,1579822720,24864400,0,21652416,46629132,186,2575.805664,0.528726876,37326896,65.02539825,39736799616
3506.128662,41347432448,1581803008,24888496,0,21652416,46634728,186,2577.155029,0.528725147,37331888,65.03408814,39765629440
3506.145752,41424465920,1583883264,24891516,0,21652416,46648728,186,2579.389404,0.528739989,37344364,65.05582428,39840582656
3506.156006,41617096704,1586068096,24897486,0,21652416,46683752,186,2582.534668,0.528772235,37375576,65.11019898,40031028608
3505.943115,42094555136,1588362368,24908876,0,21652416,46770640,186,2595.36377,0.528454602,37453108,65.24526215,40506192768
3505.809326,42469523456,1594101120,24997812,0,21652416,46838768,186,2602.925537,0.528814375,37513812,65.35101318,40875422336
3504.665772,42469523456,1608491008,0,13291.08496,21841340,46903516,186,2601.367676,0.53026849,37571168,65.45092773,40861032448
3504.585693,42469523456,1611329024,0,13273.90234,21865042,46911652,186,2601.025879,0.530508637,37578368,65.46347046,40858194432
3504.53833,42469523456,1618430336,0,13271.58301,21924286,46932016,186,2600.563232,0.530871391,37596364,65.49482727,40851093120
3504.510498,42469523456,1623765888,0,13270.83496,22072390,46983020,186,2601.674072,0.531379938,37641340,65.57318115,40845757568
3504.540039,42469523456,1625914752,0,13278.25586,22276556,47053520,186,2601.815186,0.532452583,37703248,65.68102264,40843608704
3504.703613,42469523456,1627341696,0,13332.97949,22676544,47191824,186,2606.723877,0.534091771,37823896,65.89119721,40842181760
3504.895752,42469523456,1628838016,0,13397.83984,22772320,47224828,186,2608.708496,0.534516931,37852640,65.94126892,40840685440
3504.949707,42469523456,1630411648,0,13429.56445,22850902,47251864,186,2610.666748,0.534721494,37876164,65.98225403,40839111808
3503.438721,42506362880,1630856448,25183244,0,22850902,47258628,186,2610.959961,0.535194814,37882040,65.99248505,40875506432
3502.36084,42538737664,1631969920,25151012,0,22850902,47264584,186,2610.879639,0.535791039,37887200,66.00147247,40906767744
3502.393799,42572775424,1634760704,25180252,0,22850902,47270840,186,2609.94043,0.536317885,37892608,66.01089478,40938014720
3506.512207,42594680832,1641773824,25639926,0,22850902,47274796,186,2608.601074,0.536093771,37896032,66.01686096,40952907008
3506.336182,42602172416,1645375488,25275456,0,22850902,47276168,186,2608.166016,0.535956621,37897220,66.01892853,40956796928
3506.336914,42620915712,1654438912,25306880,0,22850902,47279600,186,2607.845947,0.535565078,37900196,66.02410889,40966476800
3506.286133,42667790336,1677383808,25302974,0,22850902,47288172,186,2609.003174,0.535036922,37907644,66.03708649,40990406528
3506.350098,42784907264,1681492864,25292458,0,22850902,47309604,186,2613.090576,0.534569621,37926304,66.06959534,41103414400
3506.443604,42924654592,1691838720,25299674,0,22850902,47335172,186,2622.114258,0.534142971,37948604,66.10844421,41232815872
3506.475098,43274395648,1717326592,25326606,0,22850902,47399140,186,2639.346191,0.533816099,38004468,66.20576477,41557069056
3506.34375,43685433344,1729389312,25387078,0,22850902,47474196,186,2654.20166,0.533591926,38070076,66.3200531,41956044032
3506.004395,44474023936,1754600448,25438484,0,22850902,47618236,186,2682.67334,0.533913255,38195816,66.53910065,42719423488
3505.838379,44755259392,1758730368,25566856,0,22850902,47669404,186,2727.744141,0.53365016,38240528,66.61699677,42996529024
3504.702148,44755259392,1769027968,0,13725.90332,23009436,47723248,186,2748.654297,0.53505224,38287316,66.69850159,42986231424
3504.534424,44755259392,1791481472,0,13695.63672,23045468,47735520,186,2751.784424,0.535506308,38297964,66.71704865,42963777920
3504.480225,44755259392,1827017088,0,13691.47461,23125140,47762692,186,2756.258545,0.536040545,38321484,66.75801849,42928242304
3504.496826,44755259392,1834881536,0,13692.70703,23324338,47830812,186,2754.854492,0.537584782,38380076,66.86009216,42920377856
3504.528565,44755259392,1836506624,0,13673.08887,23508272,47893956,186,2753.925049,0.538889766,38434104,66.954216,42918752768
3504.593018,44755259392,1840559488,0,13681.95996,23587286,47921092,186,2743.679199,0.539698362,38457252,66.99453735,42914699904
3504.823486,44755259392,1850603904,0,13689.57813,23784928,47989044,186,2744.369873,0.540367961,38515048,67.09522247,42904655488
3504.869629,44755259392,1851901568,0,13705.31445,23932774,48039900,186,2744.152832,0.541206658,38558160,67.17032623,42903357824
3505.020752,44755259392,1852112128,0,13717.91992,24083672,48091832,186,2745.942871,0.541920841,38602060,67.24679565,42903147264
3503.194824,44804141056,1852344448,25727120,0,24083672,48100808,186,2745.764404,0.542652428,38609624,67.25997925,42951796608
3502.102539,44842254336,1852601088,25679764,0,24083672,48107824,186,2744.824463,0.543386817,38615520,67.27024841,42989653248
3503.781982,44882497536,1852870912,25825216,0,24083672,48115196,186,2743.025635,0.543714285,38621704,67.28102112,43029626624
3506.68457,44897460224,1853547648,26194346,0,24083672,48117896,186,2741.876221,0.543576896,38623976,67.28497315,43043912576
3506.556885,44903550976,1855246720,25825244,0,24083672,48119012,186,2741.403076,0.543474078,38624912,67.28660584,43048304256
3506.583984,44918767616,1859513216,25838948,0,24083672,48121800,186,2740.799561,0.543136597,38627256,67.29068756,43059254400
3506.519287,44956803072,1863767296,25819656,0,24083672,48128764,186,2741.134277,0.542595148,38633128,67.30091858,43093035776
3506.504639,45051891712,1874465536,25821752,0,24083672,48146172,186,2743.818604,0.542127371,38647828,67.32653046,43177426176
3506.543945,45245517824,1900357120,25796060,0,24083672,48181656,186,2750.922119,0.54177928,38677840,67.3788147,43345160704
3506.418701,45729316864,1919839872,25782060,0,24083672,48270372,186,2777.248291,0.541449666,38752972,67.50969696,43809476992
3506.442383,46045937664,1938432256,25878210,0,24083672,48328228,186,2788.980469,0.541398227,38801980,67.59506989,44107505408
3506.127441,46822785024,1945838208,25894946,0,24083672,48470188,186,2815.750977,0.541657388,38922104,67.80433655,44876946816
3506.116943,47082594304,1964312704,25981026,0,24083672,48517536,186,2823.977783,0.541854858,38962140,67.87407684,45118281600
3504.564453,47082594304,1967507456,0,13723.95313,24371874,48617260,186,2824.383301,0.544272184,39045640,68.01953888,45115086848
3504.727783,47082594304,1975474944,0,13741.01367,24421624,48634472,186,2824.641602,0.54477185,39060024,68.04459381,45107119360
3504.701416,47082594304,1976560384,0,13740.06641,24545986,48677540,186,2824.912842,0.545226812,39095948,68.10717773,45106033920
3504.649902,47082594304,1979269376,0,13747.47559,24797956,48765036,186,2832.975342,0.546546459,39168536,68.23363495,45103324928
3504.968994,47082594304,1986035968,0,13823.81348,25212670,48909028,186,2844.887695,0.548478961,39287076,68.44013214,45096558336
3505.133301,47082594304,2002922368,0,13889.1875,25323784,48947488,186,2849.120117,0.548994601,39318672,68.49517059,45079671936
3503.536377,47134773248,2011850112,26088210,0,25323784,48957108,186,2849.613037,0.549625039,39326556,68.5089035,45122923136
3502.649902,47173984256,2034213632,26056504,0,25323784,48964356,186,2849.304932,0.550249457,39332476,68.51922607,45139770624
3503.836426,47215329280,2049529216,26165782,0,25323784,48971968,186,2848.53125,0.550569117,39338692,68.53005219,45165800064
3506.267822,47227203584,2055614080,26604810,0,25323784,48974116,186,2848.060303,0.550512612,39340448,68.53310394,45171589504
3506.474609,47231082496,2070616576,26332724,0,25323784,48974828,186,2847.907715,0.550473154,39341028,68.53411865,45160465920
3506.66333,47240753152,2072107008,26238908,0,25323784,48976604,186,2847.641602,0.550280869,39342480,68.53664398,45168646144
3506.674072,47264903168,2073308544,26200862,0,25323784,48981044,186,2847.914063,0.549795032,39346112,68.54297638,45191594624
3506.605469,47325261824,2073478912,26203518,0,25323784,48992132,186,2850.110352,0.549234748,39355216,68.55883789,45251782912
3506.642578,47476084736,2073667328,26188518,0,25323784,49019860,186,2858.435059,0.548768461,39378016,68.59854889,45402417408
3506.703125,47684853760,2073875328,26199500,0,25323784,49058228,186,2873.331787,0.548208237,39409636,68.65363312,45610978432
3506.572998,48207540224,2074397568,26237466,0,25323784,49154308,186,2896.865234,0.548277199,39488792,68.79153442,46133142656
3506.594238,48473026560,2075713408,26341546,0,25323784,49202960,186,2908.45459,0.548353791,39528868,68.86134338,46397313152
3506.35083,49137524736,2079034496,26372290,0,25323784,49324868,186,2926.816406,0.548899651,39629052,69.03587341,47058490240
3506.353516,49291030528,2085934976,26452170,0,25323784,49352968,186,2933.373047,0.54905951,39652132,69.07608032,47205095552
3506.347412,49449902080,2103467264,26479160,0,25323784,49382036,186,2932.977051,0.549794137,39675936,69.11754608,47346434816
3504.879395,49449902080,2125367936,0,13936.88379,25532838,49454900,186,2937.647217,0.55120337,39735264,69.22089386,47324534144
3504.981201,49449902080,2164649728,0,14003.61231,25572560,49468692,186,2937.409912,0.551665664,39746472,69.24042511,47285252352
3504.914307,49449902080,2169902080,0,14005.72559,25672888,49503568,186,2938.407471,0.552268088,39774744,69.28968048,47280000000
3504.881104,49449902080,2175425792,0,14003.88965,25923680,49591156,186,2936.844482,0.554824591,39845024,69.41210175,47274476288
3504.928955,49449902080,2189238528,0,13989.75781,26028602,49627916,186,2937.893799,0.55586201,39874396,69.4632721,47260663552
3504.95752,49449902080,2205317120,0,14000.64356,26078884,49645536,186,2938.193848,0.556332588,39888448,69.48774719,47244584960
3505.05542,49449902080,2209363456,0,14026.51856,26204818,49689688,186,2937.26001,0.557335079,39923516,69.54884338,47240538624
3505.290772,49449902080,2212101632,0,14056.43945,26514364,49798444,186,2936.799072,0.559042096,40009300,69.69828033,47237800448
3505.354736,49449902080,2214974976,0,14075.58594,26584742,49823184,186,2936.664551,0.559772372,40028752,69.73217011,47234927104
3504.039551,49482899456,2217988608,26391234,0,26584742,49829372,186,2936.383057,0.560205936,40033612,69.74063873,47264910848
3503.414795,49500258304,2221149440,26358684,0,26584742,49832632,186,2936.128418,0.56050241,40036168,69.7450943,47279108864
3503.797852,49518563328,2229040128,26473478,0,26584742,49836060,186,2935.661377,0.560807765,40038852,69.74976349,47289523200
3504.626709,49531658240,2245632000,26590550,0,26584742,49838500,186,2935.17749,0.56096226,40040764,69.75309753,47286026240
3505.777832,49544228864,2284367872,26673380,0,26584742,49840836,186,2934.652832,0.56098938,40042592,69.75627899,47259860992
3505.914307,49575436288,2286948096,26486438,0,26584742,49846676,186,2934.054443,0.560829759,40047164,69.76424408,47288488192
3506.035889,49653469184,2293334272,26492086,0,26584742,49861284,186,2934.222412,0.560669363,40058608,69.78418732,47360134912
3506.230469,49848250368,2308882944,26451820,0,26584742,49897832,186,2938.559082,0.560646832,40087252,69.83407593,47539367424
3506.633789,50111221760,2310324224,26432632,0,26584742,49947272,186,2947.09375,0.560493708,40126020,69.90161133,47800897536
3506.750977,50769076224,2310495744,26449628,0,26584742,50071316,186,2948.359619,0.562366843,40222552,70.06977844,48458580480
3506.766602,50930892800,2310618112,26405886,0,26584742,50101908,186,2941.793701,0.563500166,40246244,70.11105347,48620274688
3506.565674,51333898240,2310753280,26305934,0,26584742,50178924,186,2963.860596,0.563666821,40305864,70.21492004,49023144960
3507.011231,51723595776,2310902528,26546204,0,26584742,50251176,186,2854.168457,0.567684472,40360888,70.31076813,49412693248
3506.605225,51824943104,2311277312,25335966,0,26584742,50270896,186,2873.167969,0.566613138,40375972,70.33704376,49513665792
3505.157715,51824943104,2312222208,0,13530.40332,26720046,50320456,186,2875.128662,0.567180216,40413792,70.40293121,49512720896
3505.006836,51824943104,2314614016,0,13578.38672,26746272,50330040,186,2877.289795,0.567256451,40421104,70.41566467,49510329088
3504.833496,51824943104,2320657664,0,13596.16992,26811916,50354060,186,2880.435303,0.56725508,40439424,70.44758606,49504285440
3504.612549,51824943104,2323760128,0,13632.30566,26951518,50405252,186,2884.48999,0.567220807,40478484,70.51563263,49501182976
3504.534912,51824943104,2331536128,0,13714.41406,27302622,50534776,186,2905.180664,0.568321109,40576868,70.68701935,49493406976
